iteration,chain,σ1,Q1,Q2,Q3,Q4,R,g,P11,alpha,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
678,1,0.5696012919215498,3.3765290627745744e-9,5.046650078043235e-7,4.890653395585247e-7,8.872065925589024e-5,0.10007845435264132,9.780643363986231,1.1163094257072566,0.9887098129196323,-137.00250976264218,3.0,1.0,0.8691707779159558,-137.00250976264218,139.2052165217333,0.04986134549849908,0.4213643216182561,2.0,0.0,0.888473390864296,0.888473390864296
679,1,0.5832495143102012,3.3978544239547535e-9,5.016264930562918e-7,5.023143118067335e-7,8.539234564737223e-5,0.11264579705499711,9.798627808617994,1.0377894534671859,1.0014201400123584,-136.68174460014518,3.0,1.0,0.8829222908979237,-136.68174460014518,140.8324592650196,-0.17854173722091105,0.23172197186923427,2.0,0.0,0.888473390864296,0.888473390864296
680,1,0.5694051140708859,3.1975377273397443e-9,4.972114987001763e-7,4.912699964998964e-7,8.06262720373426e-5,0.10695695387063442,9.7654193901486,0.9167274884933665,0.9995174747613544,-140.93532097445936,3.0,1.0,0.25292275386230245,-140.93532097445936,145.2007116958462,1.2197204987191128,1.4630661696128868,2.0,0.0,0.888473390864296,0.888473390864296
681,1,0.5689327445665217,3.4424996255837086e-9,4.927320816044628e-7,5.158146990618834e-7,7.976865853563374e-5,0.10633223161430382,9.805427970578009,1.1693604662976924,1.0021031345622275,-139.63455896191516,3.0,1.0,0.9386498858932261,-139.63455896191516,145.4867252821872,-0.2355242388738077,-0.23745543867997299,2.0,0.0,0.888473390864296,0.888473390864296
682,1,0.5737633258007825,3.3591947298094052e-9,5.025326249327315e-7,5.025744210682224e-7,0.00010856681625186934,0.08991572521015385,9.776155742311571,0.9177748544475705,1.0055060454947635,-137.49663409248768,3.0,1.0,0.9255942417053995,-137.49663409248768,142.89665400542216,-0.24153764329949468,-0.27920617417754556,2.0,0.0,0.888473390864296,0.888473390864296
683,1,0.5752509822258988,3.3438821987807892e-9,4.968183900196037e-7,4.973360145295539e-7,0.00011431654724987903,0.10092251422154522,9.822900791603834,0.9029765907957605,1.0001462425853336,-137.89235934505123,3.0,1.0,0.8328304795193259,-137.89235934505123,141.5776461012113,-0.27967443105288226,0.5686374703810202,2.0,0.0,0.888473390864296,0.888473390864296
684,1,0.5627535309628771,3.336944486395635e-9,5.019877494479039e-7,5.065976987758243e-7,9.013005697975018e-5,0.10054386307572237,9.798032090350947,1.1806655326372533,1.0014020933060186,-137.04154739047823,3.0,1.0,0.9457435798912518,-137.04154739047823,138.54804061492166,-0.6320624366305196,-1.2644548622384093,2.0,0.0,0.888473390864296,0.888473390864296
685,1,0.5760374958332355,3.195517458147419e-9,4.972542137162991e-7,4.8057481789804e-7,8.313940780029393e-5,0.09879965127719408,9.809832450353289,0.9042173083991308,0.9984113694728585,-141.02619169881874,19.0,1.0,0.8190528149856598,-141.02619169881874,143.781346570167,-0.43949783848120205,-1.5018187677935941,4.0,0.0,0.888473390864296,0.888473390864296
686,1,0.5742380213320059,3.2779354650571304e-9,4.868851541449251e-7,4.773362882184148e-7,8.628320772712531e-5,0.0878135471467794,9.808653797003176,0.9755718567601709,0.991053780428062,-139.67192487605263,7.0,1.0,0.7330184776055664,-139.67192487605263,145.12865689061786,-0.233420600476137,1.1804431744932629,3.0,0.0,0.888473390864296,0.888473390864296
687,1,0.5689059696645642,3.3242234927491753e-9,5.116918823127661e-7,5.219213993557841e-7,0.00011760178995926474,0.10556669269029839,9.784012433970494,0.9029447134444665,1.0089640186456157,-142.28021837574738,7.0,1.0,0.4323949270925302,-142.28021837574738,148.06637308836136,0.5207115466913592,2.064083189263556,3.0,0.0,0.888473390864296,0.888473390864296
688,1,0.5685384141762867,3.3032707591940663e-9,5.113103031897632e-7,4.997392705596098e-7,9.073714247442768e-5,0.10758272724361045,9.833915002458792,0.9113112061141788,0.9942945031817172,-137.44084003330664,3.0,1.0,1.0,-137.44084003330664,143.86789797757572,-0.6454963630709472,-1.5135002006818183,2.0,0.0,0.888473390864296,0.888473390864296
689,1,0.5686665824682342,3.3122704592302176e-9,5.109787468749564e-7,4.963374112584842e-7,0.0001023261807531338,0.10290691207417339,9.837849207604444,0.9038966511183343,1.0024770511575154,-137.89684189059489,27.0,1.0,0.959889089586222,-137.89684189059489,139.81956313220934,-0.9354849639715894,-1.929596696582621,4.0,0.0,0.888473390864296,0.888473390864296
690,1,0.5686199875117874,3.3075895490057798e-9,5.070117916988018e-7,5.000362798478705e-7,8.098033714359828e-5,0.11329311630580652,9.785306572764547,0.9027717232949451,0.9929855137020185,-140.60057154899724,11.0,1.0,0.5622706852014417,-140.60057154899724,145.51277263515527,0.5546790566036179,1.4867096000081403,3.0,0.0,0.888473390864296,0.888473390864296
691,1,0.5595963845941417,3.281218452005324e-9,4.987961411069869e-7,4.997457099941273e-7,9.613931603687207e-5,0.09663044039716183,9.836393539860932,0.95206415758397,0.9869782991819391,-136.37653883859505,3.0,1.0,1.0,-136.37653883859505,142.06993373158258,-0.4275555005546323,-0.4275555005546323,2.0,0.0,0.888473390864296,0.888473390864296
692,1,0.5575081566892579,3.2147271269616452e-9,4.886878207637348e-7,4.976839282487455e-7,0.00010275965774143316,0.11171163586635498,9.804581870028528,0.9213419345163747,0.982771463622955,-138.8666591785913,3.0,1.0,0.7900980590154024,-138.8666591785913,141.1515691288613,0.30161315922180165,0.46097245222128436,2.0,0.0,0.888473390864296,0.888473390864296
693,1,0.5758009654283693,3.3297143875069785e-9,5.005938383102547e-7,4.866358559629179e-7,9.519749866331672e-5,0.09419938965237902,9.843216526646735,1.1444011573018602,0.9860552200184143,-138.00386346270005,3.0,1.0,0.9862697031032551,-138.00386346270005,142.13339941557476,-0.05318672702264848,-0.14314536157959878,2.0,0.0,0.888473390864296,0.888473390864296
694,1,0.571807383060065,3.3141389808100504e-9,4.956542305877485e-7,4.921470436751454e-7,8.697479321718619e-5,0.10174381189666995,9.79130913001307,0.9505661561650189,0.9986650435699029,-135.67177779936878,3.0,1.0,1.0,-135.67177779936878,139.14830608137476,-0.4355572157902827,-0.4355572157902827,2.0,0.0,0.888473390864296,0.888473390864296
695,1,0.5780149321336828,3.3417248516797915e-9,4.978195835420732e-7,4.915546228815141e-7,8.768670631664296e-5,0.10371465378595077,9.792047583996528,1.0172186777129972,0.9961293586902645,-135.5080554453069,7.0,1.0,0.9915739412183078,-135.5080554453069,136.40667591419566,-0.0678231544369794,-0.4398241101481233,2.0,0.0,0.888473390864296,0.888473390864296
696,1,0.5726662435738743,3.31781500779505e-9,4.966644796627493e-7,5.100048580892699e-7,0.00011224335190620237,0.10214757695000291,9.836878848705139,0.9865682833363112,1.003683849044648,-135.58513292438815,11.0,1.0,0.9345899861723869,-135.58513292438815,137.61066212044383,0.05629840441548595,0.14626613985183212,3.0,0.0,0.888473390864296,0.888473390864296
697,1,0.5685301169919925,3.37903594859193e-9,5.03687471454587e-7,4.839983006508967e-7,9.145361127689714e-5,0.09379046663789456,9.785614342285783,1.089452714539869,1.0019966554950281,-136.51612278428192,3.0,1.0,0.49015201212733106,-136.51612278428192,142.57744347349418,0.2879291147037577,1.0983439473594672,2.0,0.0,0.888473390864296,0.888473390864296
698,1,0.5702418548551544,3.3033420182387945e-9,4.98763267565358e-7,5.042465531378678e-7,0.00010743319098981522,0.11130147959587587,9.839460325895821,0.9871039088354833,1.002298412790426,-135.26524486164686,3.0,1.0,0.8081210950541929,-135.26524486164686,140.41755730882997,-0.23622150033182265,0.8571653859690116,2.0,0.0,0.888473390864296,0.888473390864296
699,1,0.5675612748005846,3.341568879910594e-9,5.02432729754988e-7,4.985931768709328e-7,9.390310699235651e-5,0.09429677663585867,9.781366619441737,1.0055574405531325,1.0171835972766394,-136.40146707274081,3.0,1.0,0.7540010300868883,-136.40146707274081,139.91725458009225,0.12695182561736829,0.4193049323575906,2.0,0.0,0.888473390864296,0.888473390864296
700,1,0.5777596085114067,3.39566331223119e-9,4.869205665760625e-7,5.069382417751847e-7,9.79389178152007e-5,0.09194988986520364,9.818945270860628,1.0498690801609658,1.0031767345793292,-135.63584792381502,3.0,1.0,0.9015773077812375,-135.63584792381502,138.66824928542434,-0.10569257177269265,0.3499377990597452,2.0,0.0,0.888473390864296,0.888473390864296
701,1,0.5671680030260138,3.339650815328832e-9,5.067046810913785e-7,5.028867000700251e-7,9.108682580223569e-5,0.10147008582866457,9.83224247081762,1.0588994441428037,1.0184853058685372,-136.4190144436924,3.0,1.0,0.694905423005521,-136.4190144436924,140.54889880654756,0.09110051791392948,0.7794470923346353,2.0,0.0,0.888473390864296,0.888473390864296
702,1,0.5887624913962309,3.4294916251202344e-9,4.941186917846079e-7,5.066044280586714e-7,0.00011075511283505699,0.09787655242882995,9.808306822574853,0.9841180140249306,0.9822894848242749,-138.56807947902516,7.0,1.0,0.6490219462419196,-138.56807947902516,141.27634473695153,0.5484481734686995,0.8106108560463667,2.0,0.0,0.888473390864296,0.888473390864296
703,1,0.5513797225033474,3.2675227454149428e-9,5.035229095734576e-7,4.855611151028867e-7,9.274991668510199e-5,0.09838248925453735,9.81119358824537,1.009120190109846,1.012467796016505,-137.77971816936528,3.0,1.0,0.8660114733208765,-137.77971816936528,142.66675578928292,-0.3971392846769959,0.514106968221995,2.0,0.0,0.888473390864296,0.888473390864296
704,1,0.5808643096938583,3.4190728492638878e-9,5.153487271534148e-7,5.102594055718259e-7,0.00010489126307464273,0.10316981198865957,9.794524681017933,1.0101343343930744,0.986816174749666,-137.38289076964625,15.0,1.0,0.8817359779057391,-137.38289076964625,141.93285996196056,-0.07523152102419317,0.3330430899242742,3.0,0.0,0.888473390864296,0.888473390864296
705,1,0.5812669036825441,3.5071500413081427e-9,5.165556947255862e-7,5.071098848016677e-7,0.00011445315674738558,0.09736389894585058,9.798419562572617,1.067183747518963,1.0055283546333464,-138.6516187342451,11.0,1.0,0.881994922468206,-138.6516187342451,141.45584911427395,0.34206360974735617,0.4134345746558097,3.0,0.0,0.888473390864296,0.888473390864296
706,1,0.5799032727678881,3.2296688635432794e-9,5.080008624205238e-7,4.979748822678588e-7,9.738785814383169e-5,0.11745014028602678,9.795380599479074,1.0961766973763947,0.9971713474271333,-136.79533439305322,3.0,1.0,0.8266894480034628,-136.79533439305322,143.12473071366347,-0.31270178332894716,0.7338268018607721,2.0,0.0,0.888473390864296,0.888473390864296
707,1,0.5524682421171908,3.312759837820729e-9,5.010440582862264e-7,5.005442434990548e-7,0.00011953928682889833,0.09157295530530409,9.839695245275822,1.1899290131941918,0.994000477559372,-141.67333609460846,3.0,1.0,0.4382593306138791,-141.67333609460846,143.5411189789716,1.1042409807093634,1.5134742030835469,2.0,0.0,0.888473390864296,0.888473390864296
708,1,0.5701166252180966,3.350005791394115e-9,4.956466727941193e-7,4.935922032175471e-7,0.00010055748387593275,0.0938141941903571,9.79934240550738,1.1901124637515248,0.9964140610794815,-137.23582502103804,7.0,1.0,0.7154044733150238,-137.23582502103804,143.26399388793345,-1.0025851695037886,1.2624369492688459,2.0,0.0,0.888473390864296,0.888473390864296
709,1,0.5597352424463327,3.2622954924252015e-9,4.929474918964142e-7,5.025541640147956e-7,0.00010381766747646598,0.09144250388320915,9.798681517525692,0.9466690472311544,0.9949603110007088,-135.7477668978141,3.0,1.0,0.8519727678492126,-135.7477668978141,139.20967579100179,-0.2972860826578767,0.5871339315931152,2.0,0.0,0.888473390864296,0.888473390864296
710,1,0.5597352424463327,3.2622954924252015e-9,4.929474918964142e-7,5.025541640147956e-7,0.00010381766747646598,0.09144250388320915,9.798681517525692,0.9466690472311544,0.9949603110007088,-135.7477668978141,7.0,1.0,0.6671993340674174,-135.7477668978141,140.9936021631709,0.0,1.0018329590616872,2.0,0.0,0.888473390864296,0.888473390864296
711,1,0.5786512123270848,3.4129827120644507e-9,5.089391859168511e-7,4.958674985052647e-7,9.347220020619601e-5,0.10853475257407853,9.823586245413065,1.0671572976518777,1.0016690490090638,-135.37685950455088,3.0,1.0,1.0,-135.37685950455088,136.86229795890392,-0.3127581025956374,-0.5059468890316623,2.0,0.0,0.888473390864296,0.888473390864296
712,1,0.5527513567444983,3.4166226700858707e-9,4.94585853927923e-7,5.156421560317881e-7,0.00012007949748681228,0.09604846988906986,9.785474273669788,0.9849374805485365,0.9986138987231215,-139.5161124165117,3.0,1.0,0.8018828958123786,-139.5161124165117,140.4785197159214,0.9022677958491556,0.9022677958491556,2.0,0.0,0.888473390864296,0.888473390864296
713,1,0.5790144569338423,3.2547919120941257e-9,4.958718079400077e-7,5.116539297345702e-7,0.00010079221610729617,0.09756442376328607,9.798553178572185,1.0762124208474817,0.9787056160013805,-137.49227887713707,3.0,1.0,0.9346001260338088,-137.49227887713707,143.44341187531492,-0.5719057933340537,-0.9220606904641784,2.0,0.0,0.888473390864296,0.888473390864296
714,1,0.5790144569338423,3.2547919120941257e-9,4.958718079400077e-7,5.116539297345702e-7,0.00010079221610729617,0.09756442376328607,9.798553178572185,1.0762124208474817,0.9787056160013805,-137.49227887713707,3.0,1.0,0.19854509869507167,-137.49227887713707,146.86323595506352,0.0,1.630462310529282,2.0,0.0,0.888473390864296,0.888473390864296
715,1,0.5591322078639862,3.4274030343297963e-9,5.007906914556288e-7,4.935110801885793e-7,0.00010159524563839406,0.10877673489321567,9.82144560341665,1.0116035506193606,1.0159956244793298,-136.14254840740074,3.0,1.0,0.9829959022956043,-136.14254840740074,139.62507943949464,-0.27265742760135936,-0.27265742760135936,2.0,0.0,0.888473390864296,0.888473390864296
716,1,0.579221200350987,3.209903972176758e-9,4.977095719806921e-7,4.979160068094336e-7,0.00010003314220804651,0.09523349269623466,9.800204717959897,1.0277964209120105,0.994326071375902,-135.19231144523718,3.0,1.0,0.9470460760894098,-135.19231144523718,138.23287690194013,-0.10839332161702941,0.17299927072173205,2.0,0.0,0.888473390864296,0.888473390864296
717,1,0.567449144417673,3.494424255069581e-9,5.043475756993967e-7,4.967137475947909e-7,9.171793278862354e-5,0.09145057148268863,9.78574919076623,1.0648178707687594,1.0029207155917161,-136.49494275663207,3.0,1.0,0.5461453876170584,-136.49494275663207,140.69278909399918,0.09592711200417625,1.1841001048924227,2.0,0.0,0.888473390864296,0.888473390864296
718,1,0.5749583063385266,3.4526305940589433e-9,5.106058620038739e-7,5.093434561090032e-7,0.0001047311830637662,0.09884154225758164,9.854889048330094,1.0793740035628716,1.003924395109231,-137.89885303718458,7.0,1.0,0.5395880033003864,-137.89885303718458,143.14812795130416,0.34397147239283754,1.4073401484300518,2.0,0.0,0.888473390864296,0.888473390864296
719,1,0.5625969100915774,3.378753670480551e-9,5.03781028416601e-7,4.969557427290355e-7,8.224680040412138e-5,0.10389845158597728,9.841097318484083,1.151416146875232,1.001449632871796,-137.89243451649153,3.0,1.0,0.6149311323985257,-137.89243451649153,143.71597436071622,0.1973140724057032,1.231692511994396,2.0,0.0,0.888473390864296,0.888473390864296
720,1,0.563603016517817,3.3612756143843595e-9,4.963556941707407e-7,4.977644079367407e-7,8.257343969728361e-5,0.10498567408270207,9.841645235347434,1.1848089602687186,0.9965651436821201,-139.12791578641045,11.0,1.0,0.8732625228513213,-139.12791578641045,142.13188014530195,-0.026942362444117407,-0.8222369704672587,3.0,0.0,0.888473390864296,0.888473390864296
721,1,0.5618382602000487,3.429257796349028e-9,5.000405449618862e-7,5.009988036442675e-7,8.433401143429086e-5,0.09000849445710017,9.843526795269058,1.057521502274177,0.9967242636869631,-137.46674633483897,7.0,1.0,0.9369302436146756,-137.46674633483897,141.5772589226513,-0.7104543827091732,-0.7104543827091732,2.0,0.0,0.888473390864296,0.888473390864296
722,1,0.5735652420620393,3.358843056683828e-9,4.837332724281102e-7,5.027619542028152e-7,0.00011080727702231779,0.10504844790084461,9.800620498191993,0.9471076993899908,0.9941836254577314,-136.15398282071178,3.0,1.0,0.9686343885991665,-136.15398282071178,139.56307144829606,-0.22519605808773235,-0.22519605808773235,2.0,0.0,0.888473390864296,0.888473390864296
723,1,0.5649755455656827,3.3443425243174813e-9,5.079747409764836e-7,5.080932239662902e-7,9.394610577071991e-5,0.09246159868906957,9.81060824276015,1.1179620072056098,1.0053396310848217,-135.46752025215713,3.0,1.0,1.0,-135.46752025215713,136.99114146886222,-0.08587018646738898,-0.4866050241608093,2.0,0.0,0.888473390864296,0.888473390864296
724,1,0.5683428953717505,3.3497401665563096e-9,5.033429119916569e-7,4.955745382298628e-7,9.850023834761242e-5,0.08598989903097051,9.830586080425597,1.1510364442259093,1.0150765997392877,-137.8973720197933,3.0,1.0,0.7784672746371507,-137.8973720197933,139.68896547568855,0.39499537956206154,0.4129147801990598,2.0,0.0,0.888473390864296,0.888473390864296
725,1,0.5693279991577834,3.2729971243094838e-9,4.983300400035303e-7,5.193293775151653e-7,0.00010525189806391039,0.119402164441706,9.79203712802976,0.9107869857615675,0.9916528242856133,-139.77891077287447,3.0,1.0,0.8975225595630499,-139.77891077287447,144.12174872174805,-0.05746638802324355,-0.42863564034701085,2.0,0.0,0.888473390864296,0.888473390864296
726,1,0.5929161633002049,3.5134815292921416e-9,5.090028326998141e-7,5.121972743646031e-7,8.659320311391749e-5,0.0981720448684903,9.846138992646777,1.0431418059557127,1.003416970051451,-141.91905392438855,15.0,1.0,0.6844930228831516,-141.91905392438855,147.4664988117069,0.511111373444777,1.1903678724520148,3.0,0.0,0.888473390864296,0.888473390864296
727,1,0.5751201070474887,3.401435228860664e-9,5.147755713078696e-7,5.121112153326092e-7,9.110827327503964e-5,0.09729490592873781,9.814280871587057,0.9747632215682471,1.0025573314588074,-136.3323977328841,3.0,1.0,1.0,-136.3323977328841,142.014705470777,-1.2857879228762954,-1.2857879228762954,2.0,0.0,0.888473390864296,0.888473390864296
728,1,0.5691189134329336,3.2098250739971936e-9,4.990464395415442e-7,5.070468699490899e-7,0.00011684651036489276,0.09729174977931078,9.82154636743655,0.9783299777258142,1.0010449302186806,-135.98806107100677,11.0,1.0,0.9570393026102505,-135.98806107100677,138.9901656309363,-0.06886977386969306,-0.31341845185355055,3.0,0.0,0.888473390864296,0.888473390864296
729,1,0.5659574225464259,3.0981120514595056e-9,5.124366852417529e-7,4.841584281603206e-7,0.00010787312449557489,0.1029496145044256,9.818716392907588,0.9281667047088074,1.0033370576823586,-139.59000836986596,3.0,1.0,0.4798476063095675,-139.59000836986596,143.35402153207795,0.5835553880853865,1.2443511927969269,2.0,0.0,0.888473390864296,0.888473390864296
730,1,0.5586114565260537,3.5550197515744878e-9,5.080320442817363e-7,5.159072985158816e-7,9.680369575619109e-5,0.0992233220354232,9.815550269791904,1.1158474527140472,0.9954901605490559,-138.60225614707755,11.0,1.0,0.8847301629841304,-138.60225614707755,143.56670241028132,-0.0699334640898428,0.48581765121406306,3.0,0.0,0.888473390864296,0.888473390864296
731,1,0.5793773023996289,3.066994654070038e-9,4.886840110978399e-7,4.839734990260565e-7,9.694994751371423e-5,0.10120398027939334,9.809600913847472,0.9551754454883183,0.9974835359210283,-140.02868952401352,3.0,1.0,0.6986117942729653,-140.02868952401352,144.40841709751018,0.3576813460712174,0.924979596125894,2.0,0.0,0.888473390864296,0.888473390864296
732,1,0.5613367043453809,3.3296533998431544e-9,4.965428513201826e-7,5.197471590109309e-7,9.739652131436967e-5,0.10386593124994682,9.811960887059918,1.099451882210305,0.9986424917827792,-136.0066598130275,3.0,1.0,1.0,-136.0066598130275,141.0502847620833,-0.8292889986252874,-0.8292889986252874,2.0,0.0,0.888473390864296,0.888473390864296
733,1,0.5521628257635569,3.2312202095168833e-9,4.932488079313277e-7,5.240323341387246e-7,9.956807423433449e-5,0.1003528992600963,9.833774417614627,0.9364675608148352,1.0056940770994465,-140.38375803160773,3.0,1.0,0.5287112742135592,-140.38375803160773,141.96039430423653,1.297742813915562,1.297742813915562,2.0,0.0,0.888473390864296,0.888473390864296
734,1,0.5702948950970751,3.3991616419682464e-9,5.06712109666626e-7,4.725985264514343e-7,0.0001048642673457282,0.10420182481451727,9.811226374016835,1.089445871445717,0.9903792869255075,-138.13104544230515,15.0,1.0,0.7965373329234857,-138.13104544230515,144.68623823693065,-0.7656423377024453,1.2061604822603158,3.0,0.0,0.888473390864296,0.888473390864296
735,1,0.5742857335627308,3.328785263638347e-9,5.098336546011027e-7,4.882845859701055e-7,9.32157702272055e-5,0.11246965882330566,9.808839402316888,1.0836061638228571,0.992221898305996,-135.89738355527788,3.0,1.0,0.9929181931098737,-135.89738355527788,139.86929825761382,-0.30787290282589197,-0.36941713600620574,2.0,0.0,0.888473390864296,0.888473390864296
736,1,0.5673536976209884,3.484187688933872e-9,4.978817789517425e-7,5.123350315907056e-7,9.874259451096007e-5,0.08830413878650314,9.807711182325441,0.9931092271599136,1.0029837638449566,-136.14904713324825,23.0,1.0,0.9252864292364029,-136.14904713324825,138.57930996013715,0.027610885330147994,0.291282086331762,4.0,0.0,0.888473390864296,0.888473390864296
737,1,0.5635113566084489,3.4073488184676003e-9,4.895595620114451e-7,5.072066668691227e-7,9.817703360156561e-5,0.09279914703687178,9.81622414596987,1.043043470328697,0.9983663201616242,-134.91550544808283,15.0,1.0,0.531396864113662,-134.91550544808283,139.47469005025056,-0.3796377236396893,1.5083390686628775,4.0,0.0,0.888473390864296,0.888473390864296
738,1,0.5742475337476761,3.260330279639335e-9,5.089603474299826e-7,4.88312845256169e-7,0.00010307864213301654,0.11091394539211284,9.803504066983471,1.0218925221689998,1.0105731472165151,-135.8695580588922,3.0,1.0,0.9497419165095397,-135.8695580588922,136.90776365275738,0.1538414572424358,0.1538414572424358,2.0,0.0,0.888473390864296,0.888473390864296
739,1,0.5742475337476761,3.260330279639335e-9,5.089603474299826e-7,4.88312845256169e-7,0.00010307864213301654,0.11091394539211284,9.803504066983471,1.0218925221689998,1.0105731472165151,-135.8695580588922,3.0,1.0,0.1066011360953375,-135.8695580588922,147.5602194505508,0.0,2.6222035921714735,2.0,0.0,0.888473390864296,0.888473390864296
740,1,0.5635861549296282,3.4374764097599223e-9,4.907403059737613e-7,4.988641596502188e-7,9.130025829811073e-5,0.09432164639606934,9.817570909607428,0.9924236267210839,0.9858392464061184,-136.20873617959086,7.0,1.0,0.7866415819937647,-136.20873617959086,139.94452989797875,0.10052625109761948,0.42100987551685876,2.0,0.0,0.888473390864296,0.888473390864296
741,1,0.5611852339196826,3.458877398070002e-9,4.930342271357909e-7,4.972481050619593e-7,9.16197502516419e-5,0.09657298208954034,9.830710912911519,1.1910229447806588,0.9866816119567379,-139.60990196802535,15.0,1.0,0.4263686918746529,-139.60990196802535,142.0470781797648,-0.005791946852127694,2.8325689885981546,3.0,0.0,0.888473390864296,0.888473390864296
742,1,0.5779306093800858,3.2393875894275237e-9,5.080610327600759e-7,4.959007241484573e-7,0.00011080257746101817,0.10893381824265777,9.788327210560995,0.911191035979701,1.0065511279310466,-138.10209518476844,15.0,1.0,0.6076804570624205,-138.10209518476844,143.2526816526213,0.3198992652595507,1.6403662329460076,4.0,0.0,0.888473390864296,0.888473390864296
743,1,0.5606550998673488,3.393739801448296e-9,4.945175331663038e-7,4.941734819170132e-7,8.702663960478011e-5,0.09376507946278113,9.82957653850262,1.066660750636942,1.0045505886963195,-136.07211462444351,7.0,1.0,0.8846087061391259,-136.07211462444351,142.00451831303064,-0.974786060824357,-0.974786060824357,2.0,0.0,0.888473390864296,0.888473390864296
744,1,0.5601392855062494,3.2734610350045956e-9,4.867672056403707e-7,5.023365225577749e-7,0.00010808382705413987,0.10345138405361286,9.809347959769939,1.051488144997346,0.9969131088529524,-135.11730522159968,3.0,1.0,0.7863980936185219,-135.11730522159968,139.96578860832906,-0.3927838736283036,0.41907548130220107,2.0,0.0,0.888473390864296,0.888473390864296
745,1,0.5778427524071419,3.376307500105068e-9,5.143977056532566e-7,4.976683855988886e-7,9.601626861219268e-5,0.10171884130659886,9.817819732536393,1.0155121165074745,1.0099223466543124,-135.5343865647128,3.0,1.0,0.6309092600576179,-135.5343865647128,139.65261867610084,0.08196864662508574,0.7512815091794209,2.0,0.0,0.888473390864296,0.888473390864296
746,1,0.5601134769435089,3.1786605827229557e-9,4.871671775658345e-7,4.896107443500367e-7,0.0001025085639761007,0.10012686525192084,9.801877109605382,0.9212614098757089,0.9969831846640533,-137.78599695369462,3.0,1.0,0.33418873530653365,-137.78599695369462,143.36008806884428,0.8565171558601321,1.3324871913363552,2.0,0.0,0.888473390864296,0.888473390864296
747,1,0.5595075259208754,3.315022273994402e-9,4.882026402319126e-7,4.991737986688593e-7,0.0001156321611691992,0.09639853072204871,9.826072534536504,0.9621210854647161,0.9973739564935509,-136.4021939370325,3.0,1.0,0.976800519953625,-136.4021939370325,140.20018653345758,-0.18997157617621951,-0.18997157617621951,2.0,0.0,0.888473390864296,0.888473390864296
748,1,0.5711742142465334,3.3633238873130387e-9,4.825614303207557e-7,5.004849825046098e-7,0.00011360589513811617,0.11024649999958772,9.821200049313479,1.098654590988297,0.9987362172521235,-136.4236749818304,3.0,1.0,1.0,-136.4236749818304,138.84232493269096,-0.17648980199260222,-0.17648980199260222,2.0,0.0,0.888473390864296,0.888473390864296
749,1,0.5662107807358545,3.368373871800268e-9,4.990045595909472e-7,4.907509858660793e-7,8.01453151677584e-5,0.09873662623567482,9.80331607085676,1.042387415165691,1.0015220802095897,-136.05145366442483,19.0,1.0,0.6978639596309547,-136.05145366442483,140.73289688675646,-0.07843887496389357,0.7487014026065992,4.0,0.0,0.888473390864296,0.888473390864296
750,1,0.5707268559987356,3.271525898543956e-9,4.937559506025136e-7,5.068986943775951e-7,8.918942847222121e-5,0.10786278099540832,9.802322540533114,1.055552762180499,1.0016070982919674,-134.91508460518372,3.0,1.0,0.8819523993789558,-134.91508460518372,137.5610980891337,-0.08815883762108001,0.3371305671384164,2.0,0.0,0.888473390864296,0.888473390864296
751,1,0.5814414202760373,3.422733042188866e-9,4.983427445202786e-7,4.902758273424234e-7,9.37533279572198e-5,0.111701432157313,9.816280603723202,1.0075603066449217,0.9910385844917013,-136.24291906327534,3.0,1.0,0.7155166915798509,-136.24291906327534,138.1861637591155,0.30876554704974524,0.46301260573926584,2.0,0.0,0.888473390864296,0.888473390864296
752,1,0.5606335681239574,3.357406136797388e-9,4.849488928492539e-7,4.872533387220656e-7,0.00010409418546290328,0.09925534981311826,9.828296256589988,1.0914186141221138,0.9921217544650573,-136.571191342131,19.0,1.0,0.8634887461329231,-136.571191342131,139.45875513634255,0.10194403970231747,0.2779481679422986,4.0,0.0,0.888473390864296,0.888473390864296
753,1,0.5808156035375474,3.3358886120417125e-9,5.134426357259133e-7,5.074964515294284e-7,9.808162568581964e-5,0.10707371345563144,9.79696499289739,0.94926802398745,0.9911288585776518,-136.61340903823404,3.0,1.0,0.5377923127190155,-136.61340903823404,143.21536680118783,0.3285240836311516,1.4381091215531967,2.0,0.0,0.888473390864296,0.888473390864296
754,1,0.5910664964776411,3.3292634675011565e-9,5.127458958285845e-7,4.978973761779367e-7,9.886773391631039e-5,0.1072531133096159,9.811533921080404,1.0324846877613105,0.9959068230098589,-137.093707838942,19.0,1.0,0.86655409484928,-137.093707838942,140.41321394334068,-0.013250331882801447,-0.7845506093266295,4.0,0.0,0.888473390864296,0.888473390864296
755,1,0.5608801169207149,3.4213999028511168e-9,4.927037515445725e-7,5.059004014833552e-7,0.00010993981207366048,0.08862994457388611,9.79858134984268,1.0307616283428458,1.0065676273958248,-136.08802622314593,3.0,1.0,0.925550300076432,-136.08802622314593,138.5587016150043,-0.336538339835073,-0.39762876132868996,2.0,0.0,0.888473390864296,0.888473390864296
